ServerSubCategory,FriendlyName,modernisation_candidate,modernisation_treatment,default_flag,modernisation_strategy,modernisation_complexity,applicable_treatment,complexity_score,migration_goal_category,combo_flag,light_modernisation_id,modernisation_focused_id,key_benefits,modernisation_candidate_description,modernisation_candidate_logo
ASP.NET,ASP,Azure App Service Managed Instance,ASP-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 5 SDK,.NET 5 SDK,Azure App Service Managed Instance,.NET 5 SDK-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 6 SDK,.NET 6 SDK,Azure App Service Managed Instance,.NET 6 SDK-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 7 SDK,.NET 7 SDK,Azure App Service Managed Instance,.NET 7 SDK-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 8 SDK,.NET 8 SDK,Azure App Service Managed Instance,.NET 8 SDK-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft .NET 9 SDK,.NET 9 SDK,Azure App Service Managed Instance,.NET 9 SDK-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,1,,0,,,Fully managed platform for hosting .NET applications; supports autoscaling and integration with DevOps.,"Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 1.0,ASP.NET Core 1.0,Azure App Service Managed Instance,ASP.NET Core 1.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 1.1,ASP.NET Core 1.1,Azure App Service Managed Instance,ASP.NET Core 1.1-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 2.0,ASP.NET Core 2.0,Azure App Service Managed Instance,ASP.NET Core 2.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 2.1,ASP.NET Core 2.1,Azure App Service Managed Instance,ASP.NET Core 2.1-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 2.2,ASP.NET Core 2.2,Azure App Service Managed Instance,ASP.NET Core 2.2-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 3.0,ASP.NET Core 3.0,Azure App Service Managed Instance,ASP.NET Core 3.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 3.1,ASP.NET Core 3.1,Azure App Service Managed Instance,ASP.NET Core 3.1-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 5.0,ASP.NET Core 5.0,Azure App Service Managed Instance,ASP.NET Core 5.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 6.0,ASP.NET Core 6.0,Azure App Service Managed Instance,ASP.NET Core 6.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 7.0,ASP.NET Core 7.0,Azure App Service Managed Instance,ASP.NET Core 7.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET Core 8.0,ASP.NET Core 8.0,Azure App Service Managed Instance,ASP.NET Core 8.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET MVC 1.0,ASP.NET MVC 1.0,Azure App Service Managed Instance,ASP.NET MVC 1.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET MVC 2.0,ASP.NET MVC 2.0,Azure App Service Managed Instance,ASP.NET MVC 2.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET MVC 3.0,ASP.NET MVC 3.0,Azure App Service Managed Instance,ASP.NET MVC 3.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET MVC 4.0,ASP.NET MVC 4.0,Azure App Service Managed Instance,ASP.NET MVC 4.0-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET MVC 5.1,ASP.NET MVC 5.1,Azure App Service Managed Instance,ASP.NET MVC 5.1-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
Microsoft ASP.NET MVC 5.2,ASP.NET MVC 5.2,Azure App Service Managed Instance,ASP.NET MVC 5.2-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.NET,ASP.Net,Azure App Service,ASP.Net-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.NET,ASP.Net,Azure Kubernetes Service,ASP.Net-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,Deploy containerized ASP.NET applications with more control over orchestration and scaling.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.NET,ASP.Net,Azure Container Instances,ASP.Net-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.NET,ASP.Net,Eliminate,Eliminate ASP.Net,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
ASP.NET,ASP.Net,IaaS,ASP.Net-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
ASP.NET,ASP.Net,Azure Container Apps,ASP.Net-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.NET,ASP.Net,Azure App Service Managed Instance,ASP.Net-to-Azure App Service Managed Instance,0,PaaS,Medium,Replatform/Refactor,2,,0,,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.Net Core,ASP.Net Core,Azure App Service,ASP.Net Core-to-Azure App Service,1,PaaS,Medium,Replatform/Refactor,2,web_approach,0,304,,"Fully managed service for ASP.NET apps with autoscaling, monitoring, and integration with Azure.","Managed platform for hosting web apps, REST APIs and mobile backends in Azure.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.Net Core,ASP.Net Core,Azure Kubernetes Service,ASP.Net Core-to-Azure Kubernetes Service,0,PaaS,Hard,Replatform/Refactor,3,web_approach,0,,305,Deploy containerized ASP.NET applications with more control over orchestration and scaling.,"Managed Kubernetes service for deploying, scaling and managing containerized applications.",https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.Net Core,ASP.Net Core,Azure Container Instances,ASP.Net Core-to-Azure Container Instances,0,PaaS,Hard,Replatform/Refactor,3,,0,,,Serverless container deployment with minimal configuration and overhead.,Run containers in the cloud without managing servers or clusters.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
ASP.Net Core,ASP.Net Core,Eliminate,Eliminate ASP.Net Core,0,Eliminate,Easy,Replatform/Refactor,0,,0,,,,,
ASP.Net Core,ASP.Net Core,IaaS,ASP.Net Core-to-IaaS,0,IaaS,Easy,Replatform/Refactor,0,,0,,,,,
ASP.Net Core,ASP.Net Core,Azure Container Apps,ASP.Net Core-to-Azure Container Apps,0,PaaS,Medium,Replace,3,,,,,Azure Container Apps is a serverless platform that allows you to maintain less infrastructure and save costs while running containerized applications.,Serverless container service for running microservices and background tasks without managing infrastructure.,https://drmigrate.blob.core.windows.net/drmimages/Azure.png
